Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Suiteone,Chrome 65.0.3325.162,,2018-03-16 16:34:04,2018-03-16 16:34:41,37.134s,PASSED
,,,,,,
Test Cases/Testing_Alert_First_page,Chrome 65.0.3325.162,,2018-03-16 16:34:05,2018-03-16 16:34:41,35.865s,PASSED
openBrowser,Chrome 65.0.3325.162,,2018-03-16 16:34:06,2018-03-16 16:34:12,5.905s,PASSED
navigateToUrl,Chrome 65.0.3325.162,,2018-03-16 16:34:12,2018-03-16 16:34:21,9.292s,PASSED
setText,Chrome 65.0.3325.162,,2018-03-16 16:34:21,2018-03-16 16:34:22,0.860s,PASSED
setText,Chrome 65.0.3325.162,,2018-03-16 16:34:22,2018-03-16 16:34:23,0.479s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:23,2018-03-16 16:34:23,0.261s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:23,2018-03-16 16:34:30,7.278s,PASSED
takeScreenshot,Chrome 65.0.3325.162,,2018-03-16 16:34:30,2018-03-16 16:34:31,0.666s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:31,2018-03-16 16:34:31,0.131s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:31,2018-03-16 16:34:31,0.287s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:31,2018-03-16 16:34:31,0.170s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:31,2018-03-16 16:34:32,0.239s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:32,2018-03-16 16:34:32,0.187s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:32,2018-03-16 16:34:32,0.326s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:32,2018-03-16 16:34:33,0.289s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:33,2018-03-16 16:34:33,0.310s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:33,2018-03-16 16:34:33,0.153s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:33,2018-03-16 16:34:33,0.262s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:33,2018-03-16 16:34:33,0.099s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:33,2018-03-16 16:34:34,0.334s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:34,2018-03-16 16:34:34,0.243s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:34,2018-03-16 16:34:34,0.237s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:34,2018-03-16 16:34:34,0.161s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:34,2018-03-16 16:34:35,0.369s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:35,2018-03-16 16:34:35,0.211s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:35,2018-03-16 16:34:35,0.206s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:35,2018-03-16 16:34:35,0.192s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:35,2018-03-16 16:34:36,0.263s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:36,2018-03-16 16:34:36,0.140s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:36,2018-03-16 16:34:36,0.230s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:36,2018-03-16 16:34:36,0.416s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:36,2018-03-16 16:34:37,0.270s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:37,2018-03-16 16:34:37,0.151s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:37,2018-03-16 16:34:37,0.307s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:37,2018-03-16 16:34:37,0.200s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:37,2018-03-16 16:34:38,0.273s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:38,2018-03-16 16:34:38,0.161s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:38,2018-03-16 16:34:39,0.777s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:39,2018-03-16 16:34:39,0.337s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:39,2018-03-16 16:34:39,0.364s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:39,2018-03-16 16:34:39,0.151s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:39,2018-03-16 16:34:40,0.396s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:40,2018-03-16 16:34:40,0.237s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:40,2018-03-16 16:34:40,0.255s,PASSED
click,Chrome 65.0.3325.162,,2018-03-16 16:34:40,2018-03-16 16:34:41,0.552s,PASSED
closeBrowser,Chrome 65.0.3325.162,,2018-03-16 16:34:41,2018-03-16 16:34:41,0.083s,PASSED
