Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Suiteone,Chrome 65.0.3325.162,,2018-03-19 12:15:47,2018-03-19 12:16:25,37.390s,PASSED
,,,,,,
Test Cases/Testing_Alert_First_page,Chrome 65.0.3325.162,,2018-03-19 12:15:49,2018-03-19 12:16:25,35.926s,PASSED
openBrowser,Chrome 65.0.3325.162,,2018-03-19 12:15:50,2018-03-19 12:15:55,4.792s,PASSED
navigateToUrl,Chrome 65.0.3325.162,,2018-03-19 12:15:55,2018-03-19 12:15:59,4.685s,PASSED
setText,Chrome 65.0.3325.162,,2018-03-19 12:15:59,2018-03-19 12:16:00,0.579s,PASSED
setText,Chrome 65.0.3325.162,,2018-03-19 12:16:00,2018-03-19 12:16:00,0.350s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:00,2018-03-19 12:16:01,0.357s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:01,2018-03-19 12:16:11,9.858s,PASSED
takeScreenshot,Chrome 65.0.3325.162,,2018-03-19 12:16:11,2018-03-19 12:16:11,0.866s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:11,2018-03-19 12:16:12,0.336s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:12,2018-03-19 12:16:12,0.588s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:12,2018-03-19 12:16:13,0.256s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:13,2018-03-19 12:16:13,0.495s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:13,2018-03-19 12:16:13,0.300s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:13,2018-03-19 12:16:14,0.754s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:14,2018-03-19 12:16:14,0.243s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:14,2018-03-19 12:16:15,0.462s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:15,2018-03-19 12:16:15,0.191s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:15,2018-03-19 12:16:16,0.479s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:16,2018-03-19 12:16:16,0.223s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:16,2018-03-19 12:16:16,0.401s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:16,2018-03-19 12:16:16,0.235s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:16,2018-03-19 12:16:17,0.478s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:17,2018-03-19 12:16:17,0.212s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:17,2018-03-19 12:16:17,0.317s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:17,2018-03-19 12:16:18,0.240s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:18,2018-03-19 12:16:18,0.405s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:18,2018-03-19 12:16:18,0.154s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:18,2018-03-19 12:16:19,0.453s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:19,2018-03-19 12:16:19,0.353s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:19,2018-03-19 12:16:20,0.481s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:20,2018-03-19 12:16:20,0.308s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:20,2018-03-19 12:16:20,0.379s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:20,2018-03-19 12:16:21,0.326s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:21,2018-03-19 12:16:21,0.423s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:21,2018-03-19 12:16:21,0.497s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:21,2018-03-19 12:16:22,0.318s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:22,2018-03-19 12:16:22,0.262s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:22,2018-03-19 12:16:23,0.500s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:23,2018-03-19 12:16:23,0.198s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:23,2018-03-19 12:16:23,0.191s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:23,2018-03-19 12:16:23,0.120s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:23,2018-03-19 12:16:24,0.712s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:24,2018-03-19 12:16:24,0.181s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:24,2018-03-19 12:16:24,0.331s,PASSED
click,Chrome 65.0.3325.162,,2018-03-19 12:16:24,2018-03-19 12:16:25,0.279s,PASSED
closeBrowser,Chrome 65.0.3325.162,,2018-03-19 12:16:25,2018-03-19 12:16:25,0.103s,PASSED
