Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Suiteone,Chrome 65.0.3325.181,,2018-04-09 12:56:02,2018-04-09 12:56:52,50.735s,PASSED
,,,,,,
Test Cases/Testing_Alert_First_page,Chrome 65.0.3325.181,,2018-04-09 12:56:03,2018-04-09 12:56:52,49.226s,PASSED
openBrowser,Chrome 65.0.3325.181,,2018-04-09 12:56:04,2018-04-09 12:56:11,6.636s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-04-09 12:56:11,2018-04-09 12:56:36,24.517s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-09 12:56:36,2018-04-09 12:56:36,0.746s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-09 12:56:36,2018-04-09 12:56:37,0.543s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:37,2018-04-09 12:56:37,0.363s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:37,2018-04-09 12:56:42,4.887s,PASSED
takeScreenshot,Chrome 65.0.3325.181,,2018-04-09 12:56:42,2018-04-09 12:56:43,0.688s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:43,2018-04-09 12:56:43,0.157s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:43,2018-04-09 12:56:43,0.309s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:43,2018-04-09 12:56:44,0.250s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:44,2018-04-09 12:56:44,0.316s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:44,2018-04-09 12:56:44,0.226s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:44,2018-04-09 12:56:44,0.178s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:44,2018-04-09 12:56:44,0.224s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:44,2018-04-09 12:56:45,0.284s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:45,2018-04-09 12:56:45,0.273s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:45,2018-04-09 12:56:45,0.320s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:45,2018-04-09 12:56:46,0.219s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:46,2018-04-09 12:56:46,0.263s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:46,2018-04-09 12:56:46,0.192s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:46,2018-04-09 12:56:46,0.287s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:46,2018-04-09 12:56:46,0.145s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:46,2018-04-09 12:56:47,0.295s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:47,2018-04-09 12:56:47,0.161s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:47,2018-04-09 12:56:47,0.306s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:47,2018-04-09 12:56:47,0.148s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:47,2018-04-09 12:56:48,0.280s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:48,2018-04-09 12:56:48,0.207s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:48,2018-04-09 12:56:48,0.261s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:48,2018-04-09 12:56:48,0.256s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:48,2018-04-09 12:56:49,0.300s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:49,2018-04-09 12:56:49,0.193s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:49,2018-04-09 12:56:49,0.296s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:49,2018-04-09 12:56:49,0.208s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:49,2018-04-09 12:56:50,0.277s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:50,2018-04-09 12:56:50,0.180s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:50,2018-04-09 12:56:50,0.303s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:50,2018-04-09 12:56:50,0.235s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:50,2018-04-09 12:56:51,0.357s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:51,2018-04-09 12:56:51,0.178s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:51,2018-04-09 12:56:51,0.294s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:51,2018-04-09 12:56:51,0.221s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:51,2018-04-09 12:56:52,0.303s,PASSED
click,Chrome 65.0.3325.181,,2018-04-09 12:56:52,2018-04-09 12:56:52,0.420s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2018-04-09 12:56:52,2018-04-09 12:56:52,0.117s,PASSED
