Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Suiteone,Firefox 58.0,,2018-03-16 15:03:26,2018-03-16 15:04:10,43.427s,PASSED
,,,,,,
Test Cases/Testing_Alert_First_page,Firefox 58.0,,2018-03-16 15:03:28,2018-03-16 15:04:10,41.644s,PASSED
openBrowser,Firefox 58.0,,2018-03-16 15:03:29,2018-03-16 15:03:43,13.503s,PASSED
navigateToUrl,Firefox 58.0,,2018-03-16 15:03:43,2018-03-16 15:03:50,6.676s,PASSED
setText,Firefox 58.0,,2018-03-16 15:03:50,2018-03-16 15:03:50,0.463s,PASSED
setText,Firefox 58.0,,2018-03-16 15:03:50,2018-03-16 15:03:50,0.116s,PASSED
click,Firefox 58.0,,2018-03-16 15:03:50,2018-03-16 15:03:50,0.373s,PASSED
click,Firefox 58.0,,2018-03-16 15:03:50,2018-03-16 15:03:59,8.426s,PASSED
click,Firefox 58.0,,2018-03-16 15:03:59,2018-03-16 15:03:59,0.593s,PASSED
click,Firefox 58.0,,2018-03-16 15:03:59,2018-03-16 15:04:00,0.300s,PASSED
click,Firefox 58.0,,2018-03-16 15:04:00,2018-03-16 15:04:00,0.336s,PASSED
click,Firefox 58.0,,2018-03-16 15:04:00,2018-03-16 15:04:00,0.275s,PASSED
click,Firefox 58.0,,2018-03-16 15:04:00,2018-03-16 15:04:01,0.344s,PASSED
click,Firefox 58.0,,2018-03-16 15:04:01,2018-03-16 15:04:01,0.280s,PASSED
click,Firefox 58.0,,2018-03-16 15:04:01,2018-03-16 15:04:01,0.293s,PASSED
click,Firefox 58.0,,2018-03-16 15:04:01,2018-03-16 15:04:02,0.275s,PASSED
click,Firefox 58.0,,2018-03-16 15:04:02,2018-03-16 15:04:02,0.268s,PASSED
click,Firefox 58.0,,2018-03-16 15:04:02,2018-03-16 15:04:02,0.279s,PASSED
click,Firefox 58.0,,2018-03-16 15:04:02,2018-03-16 15:04:02,0.257s,PASSED
click,Firefox 58.0,,2018-03-16 15:04:02,2018-03-16 15:04:03,0.264s,PASSED
click,Firefox 58.0,,2018-03-16 15:04:03,2018-03-16 15:04:03,0.285s,PASSED
click,Firefox 58.0,,2018-03-16 15:04:03,2018-03-16 15:04:03,0.251s,PASSED
click,Firefox 58.0,,2018-03-16 15:04:03,2018-03-16 15:04:03,0.254s,PASSED
click,Firefox 58.0,,2018-03-16 15:04:03,2018-03-16 15:04:04,0.247s,PASSED
click,Firefox 58.0,,2018-03-16 15:04:04,2018-03-16 15:04:04,0.261s,PASSED
click,Firefox 58.0,,2018-03-16 15:04:04,2018-03-16 15:04:04,0.262s,PASSED
click,Firefox 58.0,,2018-03-16 15:04:04,2018-03-16 15:04:04,0.248s,PASSED
click,Firefox 58.0,,2018-03-16 15:04:04,2018-03-16 15:04:05,0.277s,PASSED
click,Firefox 58.0,,2018-03-16 15:04:05,2018-03-16 15:04:05,0.262s,PASSED
click,Firefox 58.0,,2018-03-16 15:04:05,2018-03-16 15:04:05,0.258s,PASSED
click,Firefox 58.0,,2018-03-16 15:04:05,2018-03-16 15:04:06,0.250s,PASSED
click,Firefox 58.0,,2018-03-16 15:04:06,2018-03-16 15:04:06,0.247s,PASSED
click,Firefox 58.0,,2018-03-16 15:04:06,2018-03-16 15:04:06,0.242s,PASSED
click,Firefox 58.0,,2018-03-16 15:04:06,2018-03-16 15:04:06,0.255s,PASSED
click,Firefox 58.0,,2018-03-16 15:04:06,2018-03-16 15:04:07,0.247s,PASSED
click,Firefox 58.0,,2018-03-16 15:04:07,2018-03-16 15:04:07,0.265s,PASSED
click,Firefox 58.0,,2018-03-16 15:04:07,2018-03-16 15:04:07,0.245s,PASSED
click,Firefox 58.0,,2018-03-16 15:04:07,2018-03-16 15:04:07,0.248s,PASSED
click,Firefox 58.0,,2018-03-16 15:04:07,2018-03-16 15:04:08,0.240s,PASSED
click,Firefox 58.0,,2018-03-16 15:04:08,2018-03-16 15:04:08,0.255s,PASSED
click,Firefox 58.0,,2018-03-16 15:04:08,2018-03-16 15:04:08,0.254s,PASSED
click,Firefox 58.0,,2018-03-16 15:04:08,2018-03-16 15:04:08,0.256s,PASSED
click,Firefox 58.0,,2018-03-16 15:04:08,2018-03-16 15:04:09,0.253s,PASSED
click,Firefox 58.0,,2018-03-16 15:04:09,2018-03-16 15:04:09,0.247s,PASSED
click,Firefox 58.0,,2018-03-16 15:04:09,2018-03-16 15:04:09,0.248s,PASSED
closeBrowser,Firefox 58.0,,2018-03-16 15:04:09,2018-03-16 15:04:10,0.476s,PASSED
